status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1552559321711171,https://www.facebook.com/wearemitu/posts/1552559321711171,https://wearemitu.com/mitu-voice/11-times-the-latino-parent-sex-talk-failed/,We're traumatized because of it.,Link,Family & Friends,11/02/2016,0,0,1,0,,,
1405630409737397_1559617927671977,https://www.facebook.com/wearemitu/posts/1559617927671977,https://wearemitu.com/mitu-voice/11-times-we-selena-was-lit-during-her-last-concert/,There's a reason we're never going to get over this.,Link,Celebrity & Gossip,29/02/2016,0,0,1,0,,,
1405630409737397_1581716008795502,https://www.facebook.com/wearemitu/posts/1581716008795502,https://wearemitu.com/mitu-voice/11-underrated-selena-quintanilla-songs/,You've been missing out on so much Selena.,Link,Music,16/04/2016,0,1,1,0,0,1,0
1405630409737397_1619213371712432,https://www.facebook.com/wearemitu/posts/1619213371712432,https://wearemitu.com/mitu-voice/11-underrated-selena-quintanilla-songs/,You've been missing out on so much Selena.,Link,Music,13/07/2016,0,1,0,1,1,1,88
1405630409737397_1714718088828626,https://www.facebook.com/1405630409737397_1714718088828626,https://wearemitu.com/mitu-voice/11-unexpected-things-to-try-in-2017/,2017: Step up your game.,Link,Latino Culture,30/01/2017,1,0,1,0,,,
1405630409737397_1702559310044504,https://www.facebook.com/1405630409737397_1702559310044504,https://wearemitu.com/mitu-voice/11-unspoken-food-rules-everyone-needs-to-follow/,The last one drives me crazy lol.,Link,Food & Beverages,3/01/2017,0,0,1,0,,,
1405630409737397_1713145652319203,https://www.facebook.com/1405630409737397_1713145652319203,https://wearemitu.com/mitu-voice/11-ways-my-poor-parents-excelled-at-raising-five-kids-on-a-tight-budget/,Here's to all the hardworking parents who made sure we had everything we needed.,Link,Family & Friends,25/01/2017,0,1,1,0,0,1,0
1405630409737397_1739389766361458,https://www.facebook.com/1405630409737397_1739389766361458,https://wearemitu.com/mitu-voice/11-ways-my-poor-parents-excelled-at-raising-five-kids-on-a-tight-budget/,Here's to all the hardworking parents who made sure we had everything we needed.,Link,Family & Friends,19/03/2017,0,1,0,1,1,1,53
1405630409737397_1634104223556680,https://www.facebook.com/wearemitu/posts/1634104223556680,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,15/08/2016,0,1,1,0,0,7,0
1405630409737397_1647454238888345,https://www.facebook.com/wearemitu/posts/1647454238888345,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,18/09/2016,0,1,0,1,1,7,34
1405630409737397_1662786260688476,https://www.facebook.com/1405630409737397_1662786260688476,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,23/10/2016,0,1,0,1,2,7,35
1405630409737397_1680387635595005,https://www.facebook.com/1405630409737397_1680387635595005,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,26/11/2016,0,1,0,1,3,7,34
1405630409737397_1702379356729166,https://www.facebook.com/1405630409737397_1702379356729166,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,4/01/2017,0,1,0,1,4,7,39
1405630409737397_1718416221792146,https://www.facebook.com/1405630409737397_1718416221792146,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don’t trust your family.,Link,Family & Friends,6/02/2017,0,1,0,1,5,7,33
1405630409737397_1750374018596366,https://www.facebook.com/1405630409737397_1750374018596366,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don't trust your family.,Link,Family & Friends,8/04/2017,0,1,0,1,6,7,61
1405630409737397_1773531756280592,https://www.facebook.com/1405630409737397_1773531756280592,https://wearemitu.com/mitu-voice/11-worst-mordidas-de-pastel/,Don't trust your family.,Link,Family & Friends,22/05/2017,0,1,0,1,7,7,44
1405630409737397_1604741423159627,https://www.facebook.com/wearemitu/posts/1604741423159627,https://wearemitu.com/mitu-voice/11-wtf-thoughts-we-had-while-watching-la-incondicional/,He's def not the Luis Miguel we know now.,Link,Music,7/06/2016,0,0,1,0,,,
1405630409737397_1563505930616510,https://www.facebook.com/wearemitu/posts/1563505930616510,https://wearemitu.com/mitu-voice/12-images-that-will-only-make-sense-to-people-from-miami/,Miami time is a real thing.,Link,Latino Culture,10/03/2016,0,0,1,0,,,
1405630409737397_1612351689065267,https://www.facebook.com/wearemitu/posts/1612351689065267,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,27/06/2016,0,1,1,0,0,6,0
1405630409737397_1626406350993134,https://www.facebook.com/wearemitu/posts/1626406350993134,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,30/07/2016,0,1,0,1,1,6,33
1405630409737397_1642639556036480,https://www.facebook.com/wearemitu/posts/1642639556036480,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,4/09/2016,0,1,0,1,2,6,36
1405630409737397_1655700504730385,https://www.facebook.com/wearemitu/posts/1655700504730385,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,5/10/2016,0,1,0,1,3,6,31
1405630409737397_1672760143024421,https://www.facebook.com/1405630409737397_1672760143024421,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,10/11/2016,0,1,0,1,4,6,36
1405630409737397_1693136624320106,https://www.facebook.com/1405630409737397_1693136624320106,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,18/12/2016,0,1,0,1,5,6,38
1405630409737397_1713120818988353,https://www.facebook.com/1405630409737397_1713120818988353,https://wearemitu.com/mitu-voice/12-photos-that-prove-latinos-are-the-absolute-best-at-over-the-top-photoshoots/,That one embarrassing photo mom forced you to take.,Link,Latino Culture,25/01/2017,0,1,0,1,6,6,38
1405630409737397_1551627731804330,https://www.facebook.com/wearemitu/posts/1551627731804330,https://wearemitu.com/mitu-voice/12-pictures-that-are-too-real-for-anyone-with-curly-hair/,"Yes, it's real. No, you can't touch it.",Link,Beauty & Fashion,9/02/2016,0,0,1,0,,,
1405630409737397_1641924049441364,https://www.facebook.com/wearemitu/posts/1641924049441364,https://wearemitu.com/mitu-voice/12-reasons-why-latino-cousins-are-awesome-af/,They get your crazy better than anyone else.,Link,Family & Friends,2/09/2016,0,0,1,0,,,
1405630409737397_1581070768860026,https://www.facebook.com/wearemitu/posts/1581070768860026,https://wearemitu.com/mitu-voice/12-times-cholas-gave-the-most-legit-advice-ever/,Who needs therapy when you have cholas?,Link,Latino Culture,15/04/2016,1,0,1,0,,,
1405630409737397_1584297501870686,https://www.facebook.com/wearemitu/posts/1584297501870686,https://wearemitu.com/mitu-voice/13-coachella-styles-inspired-by-latino-fashion/,"Dear Coachella hipsters, please stop.",Link,Beauty & Fashion,22/04/2016,0,0,1,0,,,
1405630409737397_1555847971382306,https://www.facebook.com/wearemitu/posts/1555847971382306,https://wearemitu.com/mitu-voice/13-dangerous-mexican-traditions/,How are we still alive?,Link,Latino Culture,19/02/2016,0,0,1,0,,,
1405630409737397_1568692016764568,https://www.facebook.com/wearemitu/posts/1568692016764568,https://wearemitu.com/mitu-voice/13-emojis-only-latinos-will-understand/,You'll never look at the peach emoji the same way again.,Link,Latino Culture,21/03/2016,0,0,1,0,,,
1405630409737397_1515708165396287,https://www.facebook.com/wearemitu/posts/1515708165396287,https://wearemitu.com/mitu-voice/13-excuses-we-use-when-someone-says-you-should-diet/,I'm starting my diet...right after I finish these tamales.,Link,Beauty & Fashion,18/11/2015,0,1,1,0,0,2,0
1405630409737397_1523939684573135,https://www.facebook.com/wearemitu/posts/1523939684573135,https://wearemitu.com/mitu-voice/13-excuses-we-use-when-someone-says-you-should-diet/,I'm starting my diet...right after I finish these tamales.,Link,Beauty & Fashion,7/12/2015,0,1,0,1,1,2,19
1405630409737397_1571818843118552,https://www.facebook.com/wearemitu/posts/1571818843118552,https://wearemitu.com/mitu-voice/13-excuses-we-use-when-someone-says-you-should-diet/,I'm starting my diet...right after I finish these tamales.,Link,Beauty & Fashion,27/03/2016,0,1,0,1,2,2,111
1405630409737397_1509386632695107,https://www.facebook.com/wearemitu/posts/1509386632695107,https://wearemitu.com/mitu-voice/13-flaca-gifs-for-everyday-situations/,Proof that Flaca is in fact your spirit animal...,Link,Celebrity & Gossip,3/11/2015,0,0,1,0,,,
1405630409737397_1570909939876109,https://www.facebook.com/wearemitu/posts/1570909939876109,https://wearemitu.com/mitu-voice/13-latino-celebs-who-changed-their-names/,He wouldn’t have made it that far being called Elmer.,Link,Celebrity & Gossip,25/03/2016,0,1,1,0,0,3,0
1405630409737397_1584301155203654,https://www.facebook.com/wearemitu/posts/1584301155203654,https://wearemitu.com/mitu-voice/13-latino-celebs-who-changed-their-names/,He wouldn’t have made it that far being called Elmer.,Link,Celebrity & Gossip,23/04/2016,0,1,0,1,1,3,29
1405630409737397_1598851397081963,https://www.facebook.com/wearemitu/posts/1598851397081963,https://wearemitu.com/mitu-voice/13-latino-celebs-who-changed-their-names/,He wouldn’t have made it that far being called Elmer.,Link,Celebrity & Gossip,24/05/2016,0,1,0,1,2,3,31
1405630409737397_1611136945853408,https://www.facebook.com/wearemitu/posts/1611136945853408,https://wearemitu.com/mitu-voice/13-latino-celebs-who-changed-their-names/,He wouldn’t have made it that far being called Elmer.,Link,Celebrity & Gossip,23/06/2016,0,1,0,1,3,3,30
1405630409737397_1695255207441581,https://www.facebook.com/1405630409737397_1695255207441581,https://wearemitu.com/mitu-voice/13-latino-comfort-foods/,La dieta starts January 1st.,Link,Food & Beverages,21/12/2016,0,0,1,0,,,
1405630409737397_1512945882339182,https://www.facebook.com/wearemitu/posts/1512945882339182,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,11/11/2015,0,1,1,0,0,12,0
1405630409737397_1531178890515881,https://www.facebook.com/wearemitu/posts/1531178890515881,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,20/12/2015,0,1,0,1,1,12,39
1405630409737397_1555342674766169,https://www.facebook.com/wearemitu/posts/1555342674766169,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,18/02/2016,0,1,0,1,2,12,60
1405630409737397_1579053099061793,https://www.facebook.com/wearemitu/posts/1579053099061793,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,10/04/2016,0,1,0,1,3,12,52
1405630409737397_1594718694161900,https://www.facebook.com/wearemitu/posts/1594718694161900,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,15/05/2016,0,1,0,1,4,12,35
1405630409737397_1608747819425654,https://www.facebook.com/wearemitu/posts/1608747819425654,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,18/06/2016,0,1,0,1,5,12,34
1405630409737397_1623400341293735,https://www.facebook.com/wearemitu/posts/1623400341293735,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,24/07/2016,0,1,0,1,6,12,36
1405630409737397_1637373103229792,https://www.facebook.com/wearemitu/posts/1637373103229792,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,23/08/2016,0,1,0,1,7,12,30
1405630409737397_1660301127603656,https://www.facebook.com/1405630409737397_1660301127603656,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,16/10/2016,0,1,0,1,8,12,54
1405630409737397_1679920038975098,https://www.facebook.com/1405630409737397_1679920038975098,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,27/11/2016,0,1,0,1,9,12,42
1405630409737397_1698548880445547,https://www.facebook.com/1405630409737397_1698548880445547,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,31/12/2016,0,1,0,1,10,12,34
1405630409737397_1724840654483036,https://www.facebook.com/1405630409737397_1724840654483036,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,18/02/2017,0,1,0,1,11,12,49
1405630409737397_1754896078144160,https://www.facebook.com/1405630409737397_1754896078144160,https://wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/,Why did we ever hate #2?,Link,Food & Beverages,17/04/2017,0,1,0,1,12,12,58
1405630409737397_1679203089046793,https://www.facebook.com/1405630409737397_1679203089046793,https://wearemitu.com/mitu-voice/13-memes-that-are-too-real-if-youre-single-af/,Me when someone asks about my love life. . . Ya guey!,Link,Sex & Relationships,21/11/2016,0,0,1,0,,,
1405630409737397_1696173677349734,https://www.facebook.com/1405630409737397_1696173677349734,https://wearemitu.com/mitu-voice/13-of-the-most-creative-and-adorable-christmas-nacimientos-you-have-ever-seen/,This reminds me of abuelita <3,Link,Latino Culture,23/12/2016,0,0,1,0,,,
1405630409737397_1542784532688650,https://www.facebook.com/wearemitu/posts/1542784532688650,https://wearemitu.com/mitu-voice/13-of-the-worst-things-your-non-latino-friend-can-say-to-you/,Maybe they shouldn't be your friends.,Link,Latino Culture,19/01/2016,0,1,1,0,0,2,0
1405630409737397_1582481498718953,https://www.facebook.com/wearemitu/posts/1582481498718953,https://wearemitu.com/mitu-voice/13-of-the-worst-things-your-non-latino-friend-can-say-to-you/,Maybe they shouldn't be your friends.,Link,Latino Culture,18/04/2016,0,1,0,1,1,2,90
1405630409737397_1602162770084159,https://www.facebook.com/wearemitu/posts/1602162770084159,https://wearemitu.com/mitu-voice/13-of-the-worst-things-your-non-latino-friend-can-say-to-you/,Maybe they shouldn't be your friends.,Link,Latino Culture,1/06/2016,0,1,0,1,2,2,44
1405630409737397_1632275813739521,https://www.facebook.com/wearemitu/posts/1632275813739521,https://wearemitu.com/mitu-voice/13-passive-aggressive-comments-from-your-parents-every-latino-understands/,It's like they're trying to annoy us on purpose.,Link,Family & Friends,11/08/2016,0,1,1,0,0,8,0
1405630409737397_1646900288943740,https://www.facebook.com/wearemitu/posts/1646900288943740,https://wearemitu.com/mitu-voice/13-passive-aggressive-comments-from-your-parents-every-latino-understands/,It's like they're trying to annoy us on purpose.,Link,Family & Friends,16/09/2016,0,1,0,1,1,8,36
1405630409737397_1662177600749342,https://www.facebook.com/1405630409737397_1662177600749342,https://wearemitu.com/mitu-voice/13-passive-aggressive-comments-from-your-parents-every-latino-understands/,It's like they're trying to annoy us on purpose.,Link,Family & Friends,19/10/2016,0,1,0,1,2,8,33
1405630409737397_1680837745549994,https://www.facebook.com/1405630409737397_1680837745549994,https://wearemitu.com/mitu-voice/13-passive-aggressive-comments-from-your-parents-every-latino-understands/,It's like they're trying to annoy us on purpose.,Link,Family & Friends,28/11/2016,0,1,0,1,3,8,40
1405630409737397_1702375810062854,https://www.facebook.com/1405630409737397_1702375810062854,https://wearemitu.com/mitu-voice/13-passive-aggressive-comments-from-your-parents-every-latino-understands/,It's like they're trying to annoy us on purpose.,Link,Family & Friends,5/01/2017,0,1,0,1,4,8,38
